,listing,location,price,bedroom_num,bathroom_num,floor_area,land_size,longitude,latitude
309,"Homey STUDIO. Across SM San Lazaro. Near Winford Hotel, Tayuman LRT. Sampaloc","Santa Cruz, Manila","16,000",1,1,21,,120.984764,14.617888
310,Cozy Studio Unit Furnished for Lease in Green Residences,"Taft, Manila","16,000",1,1,18,,120.9928481,14.567385
311,1 bedroom with Balcony FOR RENT at Amaia Skies Sta Mesa Manila,"Santa Mesa, Manila","20,000",1,1,35,,121.017867,14.5971795
312,HOT!!! Brand New and Interiored Unit For Rent at W.H. Taft Residences,"Taft, Manila","28,000",1,1,35,,120.9939608,14.56612933
313,One (1)-bedroom condo unit with balcony at Bay Area Suites,"Malate, Manila","20,000",1,1,26,,120.991585,14.570199
314,5 Stories Exclusive Residential Condo Unit for Rent,"Paco, Manila","30,000",2,2,80,,120.993855,14.585454
315,Eton Baypark Studio Unit Roxas Boulevard Manila Bay,"Ermita, Manila","19,000",1,1,38,,120.9778,14.5798
316,studio unit near school and transportation,"Ermita, Manila","15,000",1,1,20,,120.9803724,14.58024472
317,Studio Fully Furnished Condo for Rent near UST FEU UE,"Sampaloc, Manila","14,000",1,1,18,,120.996236,14.61103
318,"oxford parksuites 39sqm, fully furnished for rent","Tondo, Manila","18,000",1,1,39,,120.9784727,14.607444
319,Studio Condo in Amaia Skies Avenida D. Jose LRT Station for rent,"Santa Cruz, Manila","13,000",1,1,21,,120.984764,14.617888
320,"Condo Studio for rent in Robinson's Place Residence, Padre Faura Street Manila","Ermita, Manila","18,000",1,1,39,,120.9825154,14.5860743
321,"1 bedroom semi furnished condominium for rent in Malate, Manila","Malate, Manila","18,000",1,1,46,,120.991585,14.570199
322,"For Rent Bare Studio Unit at 878 España in Sampaloc, Manila City","Sampaloc, Manila","20,000",1,1,21,,121.0560385,14.5962746
323,Two Bedroom Unfurnished Unit for Rent in Echelon Tower Malate Manila,"Malate, Manila","43,320",2,2,146,,120.9865825,14.56684656
324,Studio unit few meters from LRT for rent,"Malate, Manila","10,000",1,1,32,,120.991585,14.570199
325,For Rent Torre De Manila 2BR Furnish Condo Unit by DMCI Homes Near Luneta Park14,"Ermita, Manila","30,000",2,1,55,,120.9849377,14.5851163
326,1 Bedroom Manila Residences Tower II Taft Ave Across DLSU,"Malate, Manila","20,000",1,2,39,,120.99347478888,14.566952833522
327,1 Bedroom Condo Unit For Rent Torre Lorenzo,"Malate, Manila","25,000",1,1,34,,120.995001,14.56278214
328,Robinsons Adriatico Residences 2BR with Parking for Rent in Manila,"Ermita, Manila","65,000",2,2,88,,120.9825154,14.5860743
329,Fully Furnished Condo in One Archers Taft,"Malate, Manila","16,000",1,1,25,,120.9929374,14.5666849
330,"One Archers, Manila  Studio Unit for Lease","Malate, Manila","13,500",1,1,24,,120.9929374,14.5666849
331,1 Bedroom Condo near University of Sto.Tomas for rent,"Sampaloc, Manila","18,000",1,1,30,,120.9905021,14.60652286
332,Birch Tower Condominium Studio Unit,"Malate, Manila","25,000",1,1,34,,120.991585,14.570199
333,Studio for Rent in Manila La Salle Green Residences,"Taft, Manila","13,000",1,1,16,,120.9928481,14.567385
334,"130 sqm Two Bedroom in Manila for rent at Echelon Tower, Malate, Manila","Malate, Manila","44,600",2,3,130,,120.9865825,14.56684656
335,2 Bedroom Condo Unit at Manila Rivercity in Pedro Gil Sta Ana Near Makati,"Santa Ana, Manila","17,000",2,2,45,,121.0083573,14.5815889
336,For Rent Fully-Furnished Manila Residential Penthouse at 8 Adriatico Apartments,"Ermita, Manila","25,000",1,1,25,,120.9825154,14.5860743
337,Studio Unit for Rent at Vista Heights Residences,"Quiapo, Manila","15,000",1,1,24,,120.9897,14.59747
338,"Studio Type Condo Unit in First Residences, Manila for Rent","San Miguel, Manila","35,000",1,1,30,,120.994802,14.597008
339,One Bedroom Unit Condominium for Rent | Pacific Regency Taft Manila,"Malate, Manila","15,000",1,1,31,,120.9942967,14.5614615
340,For Rent Condo Unit at Manila Rivercity Residences,"Santa Ana, Manila","12,000",1,1,29,,121.0083573,14.5815889
341,2- bedroom Condo Unit in Torre de Manila facing Manila Bay fro rent,"Ermita, Manila","30,000",2,1,55,,120.9849377,14.5851163
342,"Manila Condo along Taft Avenue For Rent at 11K, One Archers Place","Malate, Manila","11,000",1,1,24,,120.9929374,14.5666849
343,Condo Studio Unit for Rent - Vista Taft,"Taft, Manila","14,000",1,1,18,,120.9947601,14.5629444
344,"Mayfair Tower, 3 Bedroom unit loft type facing Luneta park and Manila hotel","Ermita, Manila","70,000",3,3,146,,120.9781619,14.5799659
345,"For Rent Furnished 1BR in Robinson's Place Residences in Ermita, Manila","Ermita, Manila","40,000",1,1,48,,120.9825154,14.5860743
346,Affordable Condominium Studio Unit for Rent near UST,"Sampaloc, Manila","15,000",1,1,21,,120.996236,14.61103
347,Studio unit for Rent at Manila Astral Tower,"Paco, Manila","13,500",1,1,38,,120.9865225,14.5798115
348,Accessible 2 Bedroom Condominium in Manila,"Malate, Manila","25,000",2,1,30,,120.991585,14.570199
349,"Studio For Rent at WH Taft Residences near De La Salle, St Benilde, UP Manila","Taft, Manila","20,000",1,1,35,,120.9939608,14.56612933
350,"Grand Towers Manila studio unit for 10,000 only near De Lasalle Manila","Malate, Manila","10,000",1,1,20,,120.99441,14.56168437
351,Stay at  2 bedroom Victoria De Manila condo near Pedro Gil Lrt train station,"Malate, Manila","19,000",2,1,40,,120.9887832,14.5751239
352,Condo for Rent Ermita Manila near La Salle Taft St Benilde CSB Malate Eddie Co,"Malate, Manila","12,000",1,1,25,,120.9912311,14.5668765
353,"2 Bedroom Penthouse Unit For Rent in Sorrel Residences at Sampaloc, Manila","Sampaloc, Manila","30,000",2,1,62,,120.996236,14.61103
354,Two Bedroom Condominium For Rent near UST beside SM San Lazaro Avida Towers,"Santa Cruz, Manila","18,000",2,1,39,,120.984764,14.617888
355,1 bedroom semi furnished with seaview,"Malate, Manila","13,000",1,1,27,,120.9932579,14.5607457
356,Provision for 1-Bedroom Condominium Fully Furnished For Rent in Manila,"Ermita, Manila","18,000",1,1,24,,120.9825154,14.5860743
357,Semi Furnished Studio at Tower 2 Avida Prime Taft For Rent in Manila,"Taft, Manila","15,000",1,1,22,,120.9937707,14.5581118
358,"2 Bedroom Unit for Rent in Cityland Vito Cruz Tower, Manila City","Malate, Manila","24,000",2,2,53,,120.991585,14.570199
359,Pacific Elements near UST Furnished Studio for Rent in Manila,"Sampaloc, Manila","13,000",1,1,19,,120.9902822,14.61326726
360,Ocean View: For rent 1BR Condo at Baywatch Tower in Malate-Overlooks Manila Bay,"Malate, Manila","29,500",1,1,49,,120.991585,14.570199
361,For rent 2 Bedroom Condominium at Suntrust Adriatico Gardens Malate Manila,"Malate, Manila","25,000",2,1,35,,120.991585,14.570199
362,For Rent: Studio Condominium Unit with Balcony in Silk Residences Manila,"Santa Mesa, Manila","12,000",1,1,22,,121.0117496,14.6030108
363,Condo for Rent in Sta Ana Manila 1BR Furnished near Makati 16K,"Santa Ana, Manila","16,000",1,1,29,,121.0083573,14.5815889
364,"Spacious 2BR semi-furnished & interior designed condo in Manila, near Makati/QC","Paco, Manila","25,000",2,1,57,,120.993855,14.585454
365,"Empire Plaza condominium, 1bedroom for rent","Santa Cruz, Manila","15,000",1,1,48,,121.0560385,14.5962746
366,Studio Type Condo - Bare (With Balcony),"Santa Ana, Manila","11,000",1,1,23,,121.0099794,14.5812608
367,"3Torre Lorenzo - Brand New Studio Unit for Rent in Malate, Manila","Malate, Manila","18,000",1,1,20,,120.991585,14.570199
368,"Studio for Rent Green Residences Taft Ave., Malate, Manila","Taft, Manila","12,000",1,1,16,,120.9928481,14.567385
369,"Furnished Studio Condominium Unit for rent at Vista Taft, Manila","Taft, Manila","15,000",1,1,20,,120.9947601,14.5629444
370,1 bedroom top floor over looking manila bay,"Malate, Manila","50,000",1,1,64,,120.9823476,14.57324994
371,Bare type Studio Unit in 878 Espana for Rent,"Sampaloc, Manila","13,000",1,1,21,,120.9893,14.60611
372,42sqm 2 - Bedroom up/down Condo at Pandacan Manila very good location!,"Paco, Manila","15,000",2,1,42,,121.0030075,14.59358942
373,The Manila Residence Tower II 1BR Unit for Rent,"Malate, Manila","13,000",1,2,29,,120.9912311,14.5668765
374,For Rent near Robinsons Manila Unfurnished 1 Bedroom with balcony in Malate,"Malate, Manila","15,000",1,1,26,,120.991585,14.570199
375,“condo units for rent”,"Sampaloc, Manila","12,000",1,1,25,,120.996236,14.61103
376,"Fully Furnished Condominium For Rent in Crown Tower University, Manila","Sampaloc, Manila","13,000",1,1,22,,120.98964,14.60535
377,Condo for rent at Residencias de Manila,"Paco, Manila","12,000",2,1,33,,121.0030075,14.59358942
378,For Rent 35k - Gotesco Twin Tower - 2 Bedroom with 2 Toilet & Bath,"Ermita, Manila","35,000",2,2,98,,120.98503696809,14.590614425747
379,Fully Furnished Studio Type - Green Residences Taft Avenue (near DLSU),"Taft, Manila","11,500",1,1,15,,120.9932061,14.5667099
380,"Two Bedrooms condo for Rent semi furnished, Santa Mesa Manila","Santa Mesa, Manila","23,000",2,1,70,,121.0209709,14.5956806
381,"Furnished 4BR Condotel Unit for Rent in Torre Central, Sampaloc, Manila","Sampaloc, Manila","28,000",4,1,26,,120.996236,14.61103
382,Rent:  Cityland Manila Residences Bocobo 2 Bdrm Semi furnished,"Ermita, Manila","25,000",2,2,55,,120.9825154,14.5860743
383,1 bedroom condo 23sqm,"Taft, Manila","15,000",1,1,23,,120.9932061,14.5667099
384,Dorm-Studio Units for Rent - University Belt,"Sampaloc, Manila","12,000",1,1,14,,120.9888733,14.60717001
385,1 bedroom w balcony Semi Furnish Manila Residences Condo near Taft DLSU,"Malate, Manila","14,000",1,1,30,,120.991585,14.570199
386,"Rent Studio at One Archers Place, Taft Avenue, Manila beside De La Salle","Malate, Manila","10,000",1,1,20,,120.9929374,14.5666849
387,Studio Condo near UST School & Hospital,"Sampaloc, Manila","10,500",1,1,13,,120.9904455,14.60680533
388,"150 sqm 2-Bedroom Unit for Rent at Legazpi Towers 300 in Malate, Manila","Malate, Manila","40,000",2,3,150,,120.991585,14.570199
389,"Celadon Park, studio, fully furnished, Manila, beside SM San Lazaro for rent","Santa Cruz, Manila","18,000",1,1,26,,120.984764,14.617888
390,"1 Bedroom Condo unit for Rent in Roxas Boulevard, Manila - 1BR 1T&B","Roxas Boulevard, Manila","30,000",1,1,61,,120.9895887,14.551476
391,For Rent  studio Baywatch Tower Malate,"Malate, Manila","25,000",1,1,37,,120.991585,14.570199
392,Studio Bare and Furnished fort rent  lease in Manila Rivercity near Makati,"Santa Ana, Manila","9,000",1,1,21,,121.0083573,14.5815889
393,"Fully Furnished Studio Type Room For Rent at Studio Zen, Manila","Taft, Manila","13,000",1,1,16,,121.0560385,14.5962746
394,2 Bedroom for rent in Manila,"San Andres, Manila","15,000",2,1,56,,121.00178635692,14.567363870701
395,"For Rent 1BR Furnished Condo at Pacific Grand Tower 1 in Sampaloc, Manila","Sampaloc, Manila","15,000",1,1,26,,120.996236,14.61103
396,"3 Bedroom unit for rent in Paris Condominium, near DLSU, CSB.","Malate, Manila","25,000",3,2,100,,120.991585,14.570199
397,"For Rent Furnished Studio Condominium unit at Vista Taft, Manila","Taft, Manila","15,000",1,1,20,,120.9932061,14.5667099
398,1-BR Unfurnished at Torre de Manila,"Ermita, Manila","25,000",1,1,30,,120.9849377,14.5851163
399,"2 Bedroom unit for rent in Columbian International Towers, Sampaloc, Manila","Sampaloc, Manila","16,000",2,1,80,,121.0125943938,14.613111638704
400,"2BR Condo for Rent in Robinsons Place Residences, Ermita, Manila - RR2594181","Ermita, Manila","74,999",2,2,93,,120.9825154,14.5860743
401,27 sqm Studio Unit for Rent at The Manila Residences Tower 2,"Malate, Manila","11,000",1,1,27,,120.9912311,14.5668765
402,"Studio for Rent in Rivergreen Residences in Santa Ana, Manila","Santa Ana, Manila","14,000",1,1,23,,121.0099794,14.5812608
403,Studio Unit (22 SQM) Avida Towers Intima for rent fully furnished,"Paco, Manila","20,000",1,1,22,,120.993855,14.585454
404,Peninsula Garden Midtown Homes Condo unit for rent 26K with parking,"Paco, Manila","26,000",1,1,34,,120.993855,14.585454
405,"Fully Furnished Studio Unit with Balcony in Maui Oasis, Sta. Mesa","Santa Mesa, Manila","16,000",1,1,22,,121.0122,14.59678
406,"For Rent: Space Taft 17 sqm Furnished Studio Unit, Manila City","Malate, Manila","10,000",1,1,17,,120.9915687,14.57161115
407,"For Rent Studio unit with balcony in One Archers Place near DLSU, Manila","Taft, Manila","15,000",1,1,32,,120.9932061,14.5667099
408,2 Bedrooms Condo Unit at DMCI Sorrel Residences,"Sampaloc, Manila","23,000",2,1,48,,121.0158356,14.6036902
409,Rivergreen Residences room for rent,"Santa Ana, Manila","24,000",1,1,33,,121.0099794,14.5812608
410,Studio Unit with Balcony FOR RENT at Silk Residences Sta Mesa Manila,"Santa Mesa, Manila","18,000",1,1,29,,121.0117496,14.6030108
411,Condo For Rent in Sta. Mesa,"Santa Mesa, Manila","25,000",1,1,33,,121.0191313,14.5976188
412,For Rent 1- Bedroom Condo w/ Balcony River Residences Sta. Ana Manila,"Santa Ana, Manila","15,000",1,1,30,,121.0135541,14.5822048
413,Brand New Condo Unit for Rent: 878 Espana Residences in Front of UST Espana,"Sampaloc, Manila","26,000",1,1,23,,120.996236,14.61103
414,Studio Unit beside La Salle For Rent,"Taft, Manila","15,000",1,1,18,,120.9947601,14.5629444
415,"Corner Unit!!! Very Spacious Corner Condo in Sampaloc, Manila","Sampaloc, Manila","25,000",1,1,45,,120.996236,14.61103
416,"For Rent Furnished Studio unit near DLSU at One Archers Place, Manila","Taft, Manila","14,000",1,1,23,,120.9932061,14.5667099
417,DLSU Vista Taft Manila studio Condominium For Rent with parking,"Taft, Manila","20,000",1,1,24,,120.9947601,14.5629444
418,2 Bedroom at Adriatico Residences near Robinsons Place Manila,"Ermita, Manila","35,000",2,1,48,,121.0560385,14.5962746
419,Studio Unit Near University Belt  in España Grand Residences 1,"Sampaloc, Manila","16,000",1,1,20,,120.996236,14.61103
420,For rent 42 sq.m studio condo at adriatico residences,"Ermita, Manila","22,000",1,1,42,,120.9825154,14.5860743
421,Studio Type Unit Brand New for Rent Good for 4 Person,"Sampaloc, Manila","16,000",1,1,23,,120.9870492,14.57535345
422,"For Rent 25sqm Studio Type Unit in Celadon Park, Santa Cruz, Manila","Santa Cruz, Manila","15,000",1,1,25,,120.9862,14.61984
423,Furnished Unit at Pacific Elements (near UST Dapitan) - Tres Hermanas Residences,"Sampaloc, Manila","16,500",1,1,25,,120.9902822,14.61326726
424,"For Rent 1-Bedroom Furnished, Manila Rivercity Residences","Santa Ana, Manila","14,000",1,1,30,,121.0083573,14.5815889
425,"Studio Unit in Sta. Cruz Manila near LRT Station, SM San Lazaro","Santa Cruz, Manila","10,000",1,1,14,,120.984764,14.617888
426,"For Rent Empire Plaza Condominium, Masangkay St Sta. Cruz Manila","Tondo, Manila","18,000",2,1,45,,120.965967,14.620565
427,"1BR Condo for Rent in Admiral Baysuites, Malate, Manila - RR3019981","Malate, Manila","30,000",1,1,33,,120.9858673,14.5654263
428,Studio Unit Semi Furnished For Rent Located at Santa Ana Manila,"Santa Ana, Manila","12,000",1,1,23,,121.0135541,14.5822048
429,"For Rent Ermita, Manila, Near Robinsons Mall, 1 BR, Furnished, 25K","Ermita, Manila","25,000",1,1,30,,120.9823506,14.5746602
430,"Semi Furnished 1 Bedroom Condominium Unit for lease at One Archers Place, Manila","Malate, Manila","18,000",1,1,30,,120.991585,14.570199
431,2 Bedroom @ Torre Lorenzo for Lease,"Malate, Manila","50,000",2,1,57,,120.995001,14.56278214
432,Brand New 1BR unit for rent,"Tondo, Manila","14,000",1,1,38,,120.965967,14.620565
433,2 Bedroom in Torre Lorenzo Plaza Condominium for lease,"Malate, Manila","50,000",2,1,57,,120.995001,14.56278214
434,For Rent : Semi Furnished Studio Unit in One Adriatico Place,"Ermita, Manila","18,000",1,1,40,,120.9838563,14.5745099
435,Torre de manila 2 Bedroom bare unit,"Ermita, Manila","29,000",2,1,55,,120.9849377,14.5851163
436,"Studio Semi Furnished For Rent at Manila Rivercity Residences, Manila","Santa Ana, Manila","13,000",1,1,21,,121.0135541,14.5822048
437,Fully Furnished Three Bedroom Unit for Rent in Echelon Tower Malate Manila,"Malate, Manila","75,280",3,2,184,,120.9865825,14.56684656
438,Studio type condominium at Green Residences,"Taft, Manila","12,000",1,1,,,120.9932061,14.5667099
439,1BR Fully Furnished 26 sqm Vista Taft Manila beside De La Salle,"Taft, Manila","20,000",1,1,26,,120.9947601,14.5629444
440,2 Bedroom 2 T&B Bare Unit Condo with Secured Parking,"Santa Ana, Manila","25,000",2,2,44,,121.0135541,14.5822048
441,"For Rent Studio with Balcony Unit at The Silk Residences Tower 2, Manila","Santa Mesa, Manila","15,000",1,1,27,,121.0117496,14.6030108
442,For Rent: One Bedroom at Pacific Regency by Cityland in Malate Manila,"Malate, Manila","12,000",1,1,26,,120.9942967,14.5614615
443,"For Rent Semi-Furnished 21 sqm Condominium Unit at 878 España in Sampaloc,Manila","Sampaloc, Manila","20,000",1,1,21,,120.996236,14.61103
444,"1 Bedroom condo with Balcony, near Elevator, Fully-furnished","Santa Cruz, Manila","20,000",1,1,28,,120.9808372,14.6052767
445,High Floor Furnished Studio Unit with View of Manila Bay,"Taft, Manila","15,000",1,1,18,,120.9947601,14.5629444
446,"For Rent 2 bedroom with view, Santa Cruz Manila","Santa Cruz, Manila","38,000",2,2,78,,120.984764,14.617888
447,"Cozy, Studio Unit for Rent in Manila (Furnished and ready for move in)","Santa Ana, Manila","12,000",1,1,21,,121.0083573,14.5815889
448,Fully Furnished Unit at The Grand Towers Manila Taft for Rent,"Malate, Manila","14,000",1,1,23,,120.99441,14.56168437
449,"Studio For Rent in Malate, Manila La Salle 2 Torre Lorenzo","Taft, Manila","18,000",1,1,24,,120.9932061,14.5667099
450,"Cozy, Studio Unit for Rent in Manila (Furnished and ready for move in)","Santa Ana, Manila","12,000",1,1,21,,121.0083573,14.5815889
451,"Studio For Rent in Malate, Manila La Salle 2 Torre Lorenzo","Taft, Manila","18,000",1,1,24,,120.9932061,14.5667099
452,2 Bedroom Condominium with Balcony For Rent in Sorrel Residences Sampaloc Manila,"Sampaloc, Manila","25,000",2,1,58,,120.996236,14.61103
453,2 Bedrooms bare in Torre de Manila,"Ermita, Manila","29,000",2,1,55,,120.9849377,14.5851163
454,"Torre Lorenzo, 2-Bedroom Unit for Rent in Taft Avenue, Malate, Manila","Malate, Manila","45,000",2,1,56,,120.995001,14.56278214
455,"2 bedroom condo for rent in Paco, Manila","Paco, Manila","25,000",2,1,34,,120.993855,14.585454
456,1br bare Torre de Manila for rent,"Ermita, Manila","22,000",1,1,36,,120.9849377,14.5851163
457,"For Rent 2-Bedroom Condominium W/ view Pasig River, Santa Ana Manila","Santa Ana, Manila","20,000",2,2,45,,121.0135541,14.5822048
458,For LEASE! Condo Unit in University Tower 2,"Sampaloc, Manila","14,000",1,1,21,,120.9904455,14.60680533
459,2-BR Unit for Rent in Suntrust Parkview,"Ermita, Manila","20,000",2,1,30,,120.9837905,14.5910997
460,For Rent 1401 RSG St.Scho ResiDens Apartment with AC and Intercom in Manila,"Malate, Manila","16,500",1,1,27,,120.9989147,14.56249623
461,"Studio Condo unit for Rent in University Tower II, front of UST Manila","Sampaloc, Manila","17,000",1,1,25,,120.9904455,14.60680533
462,"Studio Unit for Rent along Taft Avenue, Manila (Very near La Salle University)","Taft, Manila","10,000",1,1,28,,120.9932061,14.5667099
463,room for rent fully furnished near v.cruz station,"Malate, Manila","22,000",2,1,,,120.9989147,14.56249623
464,1BR Furnished Near UST Sampaloc Manila,"Sampaloc, Manila","21,000",1,1,21,,120.996236,14.61103
465,"Condominium/Apartment for rent in Makati, Dasmarinas Cavite, Sampaloc Manila","Sampaloc, Manila","12,000",1,1,,,120.9921765,14.60813566
466,2 bedroom fully furnished condo unit at suntrust adriatico gardens manila,"Malate, Manila","19,500",2,1,30,,120.9898,14.56443
467,1BR -Semi Furnish w/ Balcony Facing River Sunrise for rent in Manila,"Santa Ana, Manila","16,000",1,1,30,,121.0083573,14.5815889
468,1 BR at Malate Bay View Mansion,"Malate, Manila",,1,1,42,,14.57062107,14.57062107
469,Taft Studio For Rent near La Salle,"Taft, Manila","18,500",1,1,21,,120.994847,14.562981
470,"83sqm Fully Furnished One Bedroom for Rent at Echelon Tower, Malate, Manila","Malate, Manila","31,360",1,1,83,,120.9865825,14.56684656
471,"For Rent 2BR Loft Type With Furnished at RSG Residens, Manila","Santa Mesa, Manila","15,000",2,,26,,121.0560385,14.5962746
472,"3BR Condo for Rent in Rufina Terraces, Malate, Manila - RR2913881","Malate, Manila","29,999",3,3,88,,120.991585,14.570199
473,"Studio Condominium unit for rent at Pacific Icon 2, Sampaloc, Manila","Sampaloc, Manila","18,000",1,1,22,,120.996236,14.61103
474,For rent 1 Bedroom Condominium with balcony Fully Furnished in Malate Manila,"Malate, Manila","18,000",1,1,27,,120.991585,14.570199
475,"1 Bedroom Condominium for Rent in Manila Residences II, Malate, Manila","Malate, Manila","15,000",1,1,29,,120.9912311,14.5668765
476,"Semi Furnished Studio Condo for Rent near PRC, FEU & UST Manila","Sampaloc, Manila","16,000",1,1,29,,120.996236,14.61103
477,Furnished Studio Unit (swimming pool view) for rent in Manila,"Santa Mesa, Manila","14,000",1,1,28,,121.0560385,14.5962746
478,Studio Loft in Malate Manila for Rent near De La Salle College of St. Benilde,"Malate, Manila","10,000",1,1,20,,120.991585,14.570199
479,For rent Studio Unit - Malate near Makati and Pasay Accessible LRT,"Malate, Manila","14,600",1,1,28,,120.99673,14.5658
480,Fully Furnished Pedro Gil Manila 2 Bedroom Condo Unit for Rent 20K -AJCM,"Malate, Manila","20,000",2,1,40,,120.991585,14.570199
481,"Studio Condominium type for rent in Sorrel Residence, Sampaloc, Manila","Sampaloc, Manila","18,000",1,1,29,,120.996236,14.61103
482,For Rent 2BR 48sqm FF Condo Unit - Sorrel Residences by DMCI Homes #3,"Sampaloc, Manila","24,000",2,1,48,,120.996236,14.61103
483,2 Bedroom Condo for Rent Suntrust Adriatico Malate,"Malate, Manila","22,000",2,1,30,,120.991585,14.570199
484,For Rent Torre De Manila 2BR Furnish Condo Unit by DMCI Homes Near Luneta Park#7,"Ermita, Manila","32,000",2,1,55,,120.9825154,14.5860743
485,2BR at Suntrust Adriatico for rent,"Malate, Manila","15,000",2,1,30,,120.991585,14.570199
486,Spacious 1 Bedroom @ Baywatch Tower For  lease,"Malate, Manila","35,000",1,1,47,,120.991585,14.570199
487,"1 Bedroom Condominium Unit For Rent in Torre De Manila, Taft Ave.","Ermita, Manila","19,500",1,1,30,,120.9825154,14.5860743
488,Affordable 2 Bedroom For Rent Torre De Manila Bedroom Condo with Parking Ermita,"Ermita, Manila","35,000",2,1,55,,120.9849377,14.5851163
489,"Bare Studio condominium unit for rent in Ermita, Manila, Metro Manila","Ermita, Manila","13,000",1,1,21,,120.9870236,14.5794268
490,"Echelon Tower Two Bedroom for Rent, Malate Manila, Arcya Commercial Corporation","Malate, Manila","48,320",2,2,146,,120.9865825,14.56684656
491,Grand Towers Manila (near DLSU Taft) furnished condo WITH WIFI 14k!,"Malate, Manila","14,000",1,1,20,,120.99441,14.56168437
492,For Rent: Studio in Silk Residences Manila,"Santa Mesa, Manila","18,500",1,1,23,,121.0117496,14.6030108
493,EGI TAFT TOWER- 1 Bedroom Condo Unit for Rent,"Malate, Manila","16,000",1,1,38,,120.991585,14.570199
494,Condo Vista Heights - Fully Furnished Unit For Rent For Only 22K/month in Manila,"Quiapo, Manila","18,000",1,1,21,,120.9897,14.59747
495,Studio Type At Silk Residences for rent,"Santa Mesa, Manila","16,000",1,1,25,,121.0117496,14.6030108
496,"Sorrel Residences, 1 BR Condo Bare unit for Rent in Sampaloc, Manila","Sampaloc, Manila","18,000",1,1,38,,121.0158356,14.6036902
497,"Studio Type Residential For Rent at Studio 101 in Sampaloc, Manila","Sampaloc, Manila",,1,1,24,,120.9919549,14.60448669
498,"Studio 101 Unit For Rent in Sampaloc, Manila","Sampaloc, Manila",,1,1,24,,120.9919549,14.60448669
499,"Studio Unit in Sta. Cruz Manila near SM San Lazaro,LRT Station","Santa Cruz, Manila","11,000",1,1,14,,120.984764,14.617888
500,"Semi-Furnished Studio Type Units near UST in Sampaloc, Manila","Sampaloc, Manila","18,000",1,1,22,,120.996236,14.61103
501,1 bedroom condo unit for rent,"Malate, Manila","20,000",1,1,47,,120.991585,14.570199
502,2 Bedroom Condo near SM Manila,"Ermita, Manila","24,000",2,1,30,,120.9837905,14.5910997
503,Condominium For Rent Sta Mesa Manila,"Santa Mesa, Manila","9,000",1,1,18,,121.00181252225,14.597112326569
504,Studio Unit with Balcony for rent at The Silk Residences,"Santa Mesa, Manila","18,000",1,1,27,,121.017867,14.5971795
505,Studio for Rent at University Tower Malate near UP PGH Manila,"Malate, Manila","15,000",1,1,23,,120.9870492,14.57535345
506,Studio Unit near school area and business district,"Tondo, Manila","21,000",1,1,38,,120.9784727,14.607444
507,"Studio Condo Unit For Rent - University Tower P. Noval, Manila","Sampaloc, Manila","15,000",1,1,25,,120.9905021,14.60652286
508,"For Rent Fully Furnished Victoria De Manila 1 Unit 3BR1TB P22,000","Malate, Manila","22,000",3,1,43,,120.9887832,14.5751239
509,"For Rent Unfurnished Studio Unit near UST & FEU, Manila City","Sampaloc, Manila","12,000",1,1,21,,120.996236,14.61103
510,For Rent: 1 Bedroom Condo Unit at The One Torre infront of UST Manila,"Sampaloc, Manila","20,000",1,1,26,,121.0560385,14.5962746
511,"Studio unit for rent in Green Residences, Taft, Manila, Metro Manila","Taft, Manila","15,000",1,1,18,,120.9928481,14.567385
512,"For Rent, 1BR Condominium Unit, Furnished at Robinson Adriatico Manila, 26k","Ermita, Manila","20,000",1,1,40,,120.983956,14.57505106
513,Dapitan Pacific Grand Tower 2 Studio unit for Rent,"Sampaloc, Manila","15,500",1,1,21,,120.987291,14.61123005
514,2 Bedroom Unit for Rent at Celadon Tower 1,"Santa Cruz, Manila","35,000",2,2,78,,120.9862,14.61984
515,Bare studio unit for rent (878 Espana) G. Tolentino corner Espana,"Sampaloc, Manila","15,000",1,1,,,120.996236,14.61103
516,"For Lease 3 Bedroom, Binondo, Condominium, Manila, 45k per month","Santa Cruz, Manila","50,000",2,2,94,,120.9787309,14.60028805
517,Studio unit for rent Pacific Grand Tower 2 Located at Dapitan Street for rent,"Sampaloc, Manila","16,500",1,1,21,,120.996236,14.61103
518,Newly Renovated Two Bedroom for Rent at Echelon Tower in Malate Manila,"Malate, Manila","44,600",2,2,130,,120.9865825,14.56684656
519,"For Rent 1 Bedroom Unit in Riverview Mansion at Binondo, Manila","Binondo, Manila","20,000",1,1,35,,120.9802254,14.59789135
520,"2 bedroom condominium For rent - Suntrust Parkview, Ermita (Manila)","Ermita, Manila",,2,1,30,,120.9837905,14.5910997
521,Newly Renovated Two Bedroom for Rent at Echelon Tower Malate Manila,"Malate, Manila","48,320",2,2,130,,120.9865825,14.56684656
522,Studio Unfurnished Unit for Lease in Manila,"Sampaloc, Manila","11,000",1,1,21,,120.996236,14.61103
523,"Beautiful & Modern 1Bedroom unit in Robinsons Adriatico, Ermita for rent","Ermita, Manila","40,000",1,1,49,,120.983956,14.57505106
524,Brand New Studio Condo Unit For Rent at Mendiola Manila Vista Heights.,"Quiapo, Manila","15,000",1,1,23,,120.9897,14.59747
525,One bedroom for Lease in The Manila Residences Tower,"Malate, Manila","18,000",1,1,25,,120.9912311,14.5668765
526,Fully Furnished & Affordable Studio Unit at Space Taft for Rent in Malate Manila,"Malate, Manila","12,500",1,1,20,,120.991585,14.570199
