,listing,location,price,bedroom_num,bathroom_num,floor_area,land_size,longitude,latitude
1668,1 Bedroom Verve Tower 2 for rent,"Fort Bonifacio, Taguig","65,000",1,1,60,,121.050318,14.540867
1669,"3-bedroom, 2-bathroom Condo for rent at Maple Place Acacia Estate, Taguig","Ususan, Taguig","40,000",3,2,86,,121.065172,14.531149
1670,"2 bedroom in West Tower, One Serendra for rent","Fort Bonifacio, Taguig","160,000",2,2,130,,121.050318,14.540867
1671,"36 sqm 1BR Furnished Unit at One Maridien for Rent, BGC, Taguig City","Fort Bonifacio, Taguig","36,000",1,1,36,,121.048118,14.5488356
1672,"Fully Furnished 2BR Condo Unit for Rent at The Infinity BGC in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","75,000",2,2,86,,121.0513825,14.54674108
1673,"3 Bedroom For Rent in 8 Forbestown at 120k in BGC, Taguig City","Fort Bonifacio, Taguig","120,000",3,2,140,,121.050318,14.540867
1674,"3BR Condo for Rent in Red Oak at Two Serendra, BGC - Bonifacio Global City, Taguig - ...","Fort Bonifacio, Taguig","110,000",3,3,109,,121.050318,14.540867
1675,"3 Bedroom Condo For Rent in BGC Taguig City, 120sqm, Grand Hamptons Tower 1","Fort Bonifacio, Taguig","90,000",3,3,120,,121.0445758,14.55429384
1676,"Penthouse Condominium For Rent in Parkwest near Uptown BGC Taguig, 85k per month","Fort Bonifacio, Taguig","85,000",3,2,91,,121.0518,14.55795
1677,FOR RENT: Fully Furnished Two Bedroom Unit in One Uptown Residence BGC .Taguig,"Fort Bonifacio, Taguig","80,000",2,2,79,,121.050904,14.5572563
1678,"Rare 2BR Bi-Level Lower Penthouse Unit for Rent in Icon Residences BGC, Taguig","Fort Bonifacio, Taguig","110,000",2,2,114,,121.050318,14.540867
1679,"For Rent: Semi Furnished 2 Bedroom in Fairways Tower in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","45,000",2,2,80,,121.0431912,14.5457594
1680,"Rosewood Pointe Residences, 2 bedroom for rent","Ususan, Taguig","19,000",2,1,60,,121.0634515,14.5278571
1681,Two Serendra 1 bedroom with balcony Condo for rent BGC Taguig City,"Fort Bonifacio, Taguig","60,000",1,1,56,,121.0539224,14.54884675
1682,"1BR condo in BGC, Burgos circle","Fort Bonifacio, Taguig","50,000",1,1,60,,121.050318,14.540867
1683,"For Rent Semi Furnished 3 Bedroom Unit at The Suites, Taguig City","Fort Bonifacio, Taguig","220,000",3,3,209,,121.050318,14.540867
1684,2BR Condominium unit for Lease in Arya Residences Taguig City,"Fort Bonifacio, Taguig","70,000",2,2,95,,121.050318,14.540867
1685,"For Rent 1 Bedroom Unit in Verve Residences at Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","80,000",1,1,64,,121.051226,14.54795811
1686,"For Rent: Fully Furnished Studio Unit in Fairways Tower BGC, Taguig","Fort Bonifacio, Taguig","28,000",1,1,41,,121.0431912,14.5457594
1687,136sqm semi-furnished 2 Bedroom for RENT in One Serendra,"Fort Bonifacio, Taguig","125,000",2,2,136,,121.0499855,14.546318
1688,"Avida Towers Verte BGC - Unit 1417- 2BR,62.67sqm,Brokers welcome","Fort Bonifacio, Taguig","45,000",2,2,62,,121.050318,14.540867
1689,145sqm 3 bedroom/ 2TB for rent in BGC tagiug city,"Fort Bonifacio, Taguig","140,000",3,3,145,,121.050318,14.540867
1690,1BR for Rent in BGC - One Uptown Residence,"Fort Bonifacio, Taguig","35,000",1,1,37,,121.050904,14.5572563
1691,"2BR Condo for Rent 30th Floor, One Mckinley - Taguig City","Fort Bonifacio, Taguig","120,000",2,2,120,,121.045392,14.549526
1692,"3 Bedroom Condo for Rent at The Suites, Fort Bonifacio Taguig","Fort Bonifacio, Taguig","250,000",3,3,212,,121.0158973,14.5850515
1693,Maridien Executive Studio with balcony for rent,"Fort Bonifacio, Taguig","42,000",1,1,46,,121.050318,14.540867
1694,Elegantly Designed 1BR in The Montane BGC,"Fort Bonifacio, Taguig","45,000",1,1,38,,121.0632793,14.5139759
1695,"Special 3BR Bi-Level Condo For Rent at One Serendra- West Tower, Taguig BGC view","Fort Bonifacio, Taguig","260,000",3,3,280,,121.050318,14.540867
1696,"For Lease: 2BR Condo Unit at ARYA RESIDENCES, Bonifacio Global City Taguig","Fort Bonifacio, Taguig","130,000",2,2,136,,121.050318,14.540867
1697,"For Lease 1 Bedroom Condo at The Montane near Uptown, Taguig City","Fort Bonifacio, Taguig","30,000",1,1,36,,121.050318,14.540867
1698,3BR Semi-Furnished Condo Unit for Rent at One Serendra - West Tower in Fort Bonifacio...,"Fort Bonifacio, Taguig","255,000",3,3,260,,121.0499855,14.546318
1699,40B 8 Forbes Town Road Golf Course View Taguig prime location.,"Fort Bonifacio, Taguig","150,000",3,2,143,,121.050318,14.540867
1700,Two Serendra  Almond 1-Bedroom unit for rent,"Fort Bonifacio, Taguig","45,000",1,1,50,,121.050318,14.540867
1701,FOR LEASE!  96sqm 1BR Brand New Condo with Flex Room at Arbor Lanes Arca South,"Western Bicutan, Taguig","67,500",1,2,96,,121.0499,14.50551
1702,"3BR Condo Unit for Lease at One Serendra Narra Tower in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","200,000",3,3,200,,121.0499855,14.546318
1703,"3Br Condo (8 Forbestown Road, Bgc) at Taguig, Metro Manila","Fort Bonifacio, Taguig","145,000",3,,136,,121.050318,14.540867
1704,"2 Bedroom Condominium unit for rent at Beaufort, BGC, Taguig City","Fort Bonifacio, Taguig",,2,2,100,,121.050318,14.540867
1705,Unfurnished Good as New 2 Bedroom Unit in Royal Palm Residences,"Ususan, Taguig","25,000",2,1,48,,121.063889,14.526483
1706,1 bedroom with Parking FOR rent at Forbeswood Heights BGC Taguig,"Fort Bonifacio, Taguig","35,000",1,1,36,,121.0448614,14.5512499
1707,"2 BR Fully Furnished with Balcony For Lease in One Serendra West Tower, Taguig","Fort Bonifacio, Taguig","198,000",2,2,140,,121.0499855,14.546318
1708,"3BR Condo for Rent in The Beaufort, BGC - Bonifacio Global City, Taguig - RR2518581","Fort Bonifacio, Taguig","180,000",3,3,155,,121.050318,14.540867
1709,Regent Parkway BGC for Lease! 3 Bedrooms!,"Fort Bonifacio, Taguig","250,000",3,2,300,,121.0463868,14.5442284
1710,For Rent Fully Furnished 2Bedroom Condo unit in The Infinity,"Fort Bonifacio, Taguig","85,000",2,3,86,,121.0513825,14.54674108
1711,2 bedroom in Seibu Tower BGC,"Fort Bonifacio, Taguig","80,000",2,2,80,,121.0477122,14.5472214
1712,2BR Condominium for Rent in Trion Towers,"Fort Bonifacio, Taguig","50,000",2,1,53,,121.0494,14.54595
1713,Beautiful 1 Bedroom Unit for Rent Icon Plaza Bonifacio Global City,"Fort Bonifacio, Taguig","29,000",1,1,36,,121.045716,14.547869
1714,For Rent Semi-Furnished Studio Located in Stamford McKinley Hill Taguig,"McKinley Hill, Taguig","18,000",1,1,23,,121.0553,14.53712
1715,One Bedroom Fully Furnished Condo with balcony For Rent in Central Park West BGC,"Fort Bonifacio, Taguig","35,000",1,1,40,,121.0518801,14.5580757
1716,3 Bedroom Condominium Bi-level For Rent in Two Serendra Fort BGC Taguig,"Fort Bonifacio, Taguig","100,000",3,3,115,,121.0539224,14.54884675
1717,Best Deal 3 Bedroom Penthouse in 8 Forbestown Condo BGC Taguig,"Fort Bonifacio, Taguig","120,000",3,3,134,,121.050318,14.540867
1718,One Bedroom Facing Uptown Mall for rent,"Fort Bonifacio, Taguig","30,000",1,1,36,,121.09486416511,1.000257452838
1719,"For Rent - 3-BR Venice Luxury Residences Condo in Mckinley, Taguig City","McKinley Hill, Taguig","75,000",3,2,109,,121.0553,14.53712
1720,Two Serendra Aston Tower- 3BR w balcony,"Fort Bonifacio, Taguig","120,000",3,,117,,121.050318,14.540867
1721,For Rent: 3-Bedroom Unit with Maid's Room at South of Market in Taguig City,"Fort Bonifacio, Taguig","98,000",3,,116,,121.050318,14.540867
1722,"3 Bedroom Condo Unit at Trion Tower For Rent in Fort Bonifacio, Taguig City","Fort Bonifacio, Taguig","90,000",3,3,122,,121.050318,14.540867
1723,"Fully Furnished 2-Bedroom Condo Unit for Rent in Kensington Place, BGC Taguig City","Fort Bonifacio, Taguig","60,000",2,2,75,,121.050318,14.540867
1724,Fully Furnished Executive Twin Bed Studio at Morgan Suites Executive Residences,"McKinley Hill, Taguig","18,000",1,1,25,,121.0553,14.53712
1725,"Spacious Fully-furnished 1BR Corner Unit for rent in Venice Residences, Taguig","McKinley Hill, Taguig","48,000",1,1,68,,121.05077,14.53308
1726,"2 Bedroom Semi Furnished Unit for Rent in Avida Verte BGC, Taguig","Fort Bonifacio, Taguig","58,000",2,1,72,,121.050318,14.540867
1727,beautiful 2 bedroom @ royal palm residences (acacia estate) for lease,"Fort Bonifacio, Taguig","55,000",2,2,81,,121.0632793,14.5139759
1728,For Rent: Fully Furnished 3-Bedroom Unit at Two Serendra Sequioa in Taguig City,"Fort Bonifacio, Taguig","125,000",3,3,125,,121.0523089,14.546987862673
1729,"3 Bedrooms ""Penthouse"" for Rent in Tuscany Private Estate Tower 7, Taguig","McKinley Hill, Taguig","180,000",3,5,233,,121.0553,14.53712
1730,2 bedroom for rent in bgc,"Fort Bonifacio, Taguig","90,000",2,2,105,,121.050318,14.540867
1731,Elegant 1 Bedroom Unit for rent Icon Residences Bonifacio Global City,"Fort Bonifacio, Taguig","48,000",1,1,61,,121.0423546,14.5491648
1732,"For Rent 1 Bedroom Unit at Icon Residences Tower, Taguig City","Fort Bonifacio, Taguig","55,000",1,1,61,,121.0423546,14.5491648
1733,"2BR Condo for Rent in Arya Residences, BGC - Bonifacio Global City, Taguig - RR129258...","Fort Bonifacio, Taguig","150,000",2,2,126,,121.050318,14.540867
1734,8 Forbestown Road 1 Bedroom Unit for Rent in Taguig City,"Fort Bonifacio, Taguig","45,000",1,1,46,,121.050318,14.540867
1735,2BR Fully Furnished Unit for Rent at 8 Forbestown Road BGC Taguig,"Fort Bonifacio, Taguig","120,000",2,2,100,,121.0439095,14.5506408
1736,Rush for Rent 2 Bedroom Unit in 8 Forbestown Road Condominium,"Fort Bonifacio, Taguig","75,000",2,2,89,,121.050318,14.540867
1737,"Fully-furnished Studio in Serendra, BGC, Taguig City","Fort Bonifacio, Taguig","40,000",1,1,42,,121.0539224,14.54884675
1738,"1BR Condo for Rent in Forbeswood Heights, BGC - Bonifacio Global City, Taguig - RR250...","Fort Bonifacio, Taguig","50,000",1,1,60,,121.050318,14.540867
1739,"1BR Semi Furnished Unit For Rent in One Uptown Residences, Taguig","Fort Bonifacio, Taguig","40,000",1,1,50,,121.050318,14.540867
1740,"For Rent Fully Furnished 2 Bedroom Unit at Avant at The Fort, Taguig City","Fort Bonifacio, Taguig","85,000",2,2,88,,121.050318,14.540867
1741,3 Bedroom Converted to 2 Bedroom Condominium unit Fully Furnished Red Oak Rent,"Fort Bonifacio, Taguig","120,000",2,2,105,,121.050318,14.540867
1742,Fully Furnished 1 Bedroom Unit in Avida Towers 34th Street,"Fort Bonifacio, Taguig","32,000",1,1,37,,121.050318,14.540867
1743,"Low floor 3 Bedroom For Rent in Sequoia Tower, Two Serendra, BGC, Taguig City","Fort Bonifacio, Taguig","130,000",3,3,129,,121.050318,14.540867
1744,"1 Bedroom Condominium unit for Rent in Trion Tower 1, Taguig City","Fort Bonifacio, Taguig","42,000",1,2,42,,121.050318,14.540867
1745,"Fully Furnished 2-Bedroom Condo Unit for Rent at Trion Towers in BGC, Taguig City","Fort Bonifacio, Taguig","70,000",2,2,88,,121.050318,14.540867
1746,1BR Fully Furnished Unit at 8 Forbestown Road BGC,"Fort Bonifacio, Taguig","60,000",1,1,60,,121.050318,14.540867
1747,Fully Furnished 2 Bedroom Unit at Arbor Lanes for Rent,"Western Bicutan, Taguig","80,000",2,2,94,,121.036376,14.517219
1748,"1BR Condo for Rent in One Serendra, BGC - Bonifacio Global City, Taguig - RR2467581","Fort Bonifacio, Taguig","110,000",1,2,86,,121.050318,14.540867
1749,For Lease: Fully Furnished 3-Bedroom Unit at One Uptown Residence in Taguig City,"Fort Bonifacio, Taguig","100,000",3,3,113,,121.05277198465,14.558182832364
1750,"91sqm Furnished Two-Bedroom For Rent at Bellagio Tower 2, Taguig","Fort Bonifacio, Taguig","90,000",2,2,91,,121.0439,14.55194
1751,"Fully Furnished 1 Bedroom Unit For Rent at One Maridien, Taguig","Fort Bonifacio, Taguig","75,000",1,1,60,,121.048118,14.5488356
1752,"Comfy 2-Bedroom Condo Unit at One Serendra in Fort Bonifacio, Taguig City for Lease","Fort Bonifacio, Taguig","150,000",2,2,135,,121.050318,14.540867
1753,"2BR Condo for Rent in Penhurst Parkplace, BGC - Bonifacio Global City, Taguig - RR153...","Fort Bonifacio, Taguig","125,000",2,2,142,,121.050318,14.540867
1754,"55 sqm 1 Bedroom For Rent in Aston Tower Serendra, BGC","Fort Bonifacio, Taguig","65,000",1,1,55,,121.050318,14.540867
1755,3BR Condominium For Rent In Arya Residences Taguig,"Fort Bonifacio, Taguig","200,000",3,3,197,,121.050318,14.540867
1756,2 Bedroom Avida Cityflex BGC with City Skyline view,"Fort Bonifacio, Taguig","70,000",2,2,62,,121.050318,14.540867
1757,"1BR Condo for Rent in McKinley Park Residences, BGC - Bonifacio Global City, Taguig -...","Fort Bonifacio, Taguig","60,000",1,2,80,,121.050318,14.540867
1758,Fully Furnished 1BR Unit in Blue Sapphire Residences,"Fort Bonifacio, Taguig","50,000",1,1,48,,121.050318,14.540867
1759,"2 Bedroom Condo Unit for lease at West Tower One Serendra, BGC, Taguig","Fort Bonifacio, Taguig","160,000",2,2,159,,121.050318,14.540867
1760,2 Bedroom Condominium Unit For Lease at Narra One Serendra BGC Taguig,"Fort Bonifacio, Taguig","140,000",2,2,128,,121.0499855,14.546318
1761,Meranti at Two Serendra I 1 Bedroom Condo For Rent in Fort Bonifacio Taguig,"Fort Bonifacio, Taguig","50,000",1,1,54,,121.0539224,14.54884675
1762,"For Rent: 1 Bedroom Unit in One Uptown Residences, BGC, Taguig | OURN004","Fort Bonifacio, Taguig","35,000",1,1,40,,121.050904,14.5572563
1763,"1BR Condominium unit for Rent in Madison Parkwest, Taguig City","Fort Bonifacio, Taguig","35,000",1,1,40,,121.050318,14.540867
1764,"For Rent 2 Bedroom Unit at Two Serendra, Meranti Tower, Taguig City","Fort Bonifacio, Taguig","85,000",2,2,79,,121.0539224,14.54884675
1765,"2BR Condo for Rent in 8 Forbes Town Road, BGC - Bonifacio Global City, Taguig - RR304...","Fort Bonifacio, Taguig","95,000",2,2,95,,121.050318,14.540867
1766,Fairways Tower For Rent 1-Bedroom Condominium Unit BGC Taguig,"Fort Bonifacio, Taguig","38,000",1,1,52,,121.0431912,14.5457594
1767,Beautiful 2 Bedroom Furnished at Avida Tower Condominiums for Lease,"Fort Bonifacio, Taguig","45,000",2,2,45,,121.050318,14.540867
1768,"Fully Furnished 1-Bedroom Condo Unit for Rent at One Maridien in Fort Bonifacio, Tagu...","Fort Bonifacio, Taguig","60,000",1,1,64,,121.048118,14.5488356
1769,"For Rent: Fully Furnished 2BR in Icon Residence, Bonifacio Global City","Fort Bonifacio, Taguig","115,000",2,2,95,,121.050318,14.540867
1770,"Two Serendra - Meranti For rent 60 sqm 1 Bedroom unit in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","45,000",1,1,60,,121.050318,14.540867
1771,"Fully Furnished 1 Bedroom Condo Unit for Rent in Avida Towers Verte, BGC, Taguig","Fort Bonifacio, Taguig","35,000",1,1,36,,121.050318,14.540867
1772,"2BR Condo for Rent in 8 Forbes Town Road, BGC - Bonifacio Global City, Taguig - RR308...","Fort Bonifacio, Taguig","115,000",2,2,90,,121.050318,14.540867
1773,Brand new luxury Uptown Parksuite - Tower 1 for rent,"Fort Bonifacio, Taguig","40,000",1,1,37,,121.050318,14.540867
1774,"For Rent Essensa East Forbes 3BR Upgraded w/ Golf Course Views in BGC, Taguig","Fort Bonifacio, Taguig","220,000",3,3,290,,121.0469929,14.5434943
1775,"Fully Furnished 2BR Condo Unit at One Serendra Jasmine Tower in BGC, Taguig City","Fort Bonifacio, Taguig","120,000",2,2,129,,121.050318,14.540867
1776,Sunny Fully Furnished 1 Bedroom With Amazing Balcony Views!,"McKinley Hill, Taguig","49,000",1,1,46,,121.0553,14.53712
1777,"1 Bedroom Unit For Rent at One Serendra, Jasmine, Taguig City","Fort Bonifacio, Taguig","75,000",1,1,66,,121.0499855,14.546318
1778,"Studio Unit Fully Furnished for Rent in Two Maridien, Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","35,000",1,1,37,,121.050318,14.540867
1779,"For Rent 2 BR Condominium Unit @ Cypress Tower, Bonifacio Ridge, Taguig","Ususan, Taguig","120,000",2,2,113,,121.0581947,14.5291613
1780,"2 Bedroom Unit in Two Serendra Red Oak, Taguig City for Rent","Fort Bonifacio, Taguig","100,000",2,,95,,121.050318,14.540867
1781,For Rent Sapphire Residences Condominium 2BR BGC Taguig Condo Lease 2 Bedroom,"Fort Bonifacio, Taguig","68,000",2,,80,,121.0451116,14.55412322
1782,"For Rent: Fully Furnished 1 Bedroom Unit in Uptown Parksuites BGC, Taguig City","Fort Bonifacio, Taguig","38,000",1,1,34,,121.050318,14.540867
1783,Upscale 1BR Mckinley Hill w/ Balcony (Fully-furnished),"McKinley Hill, Taguig",,1,1,66,,121.0502,14.53352
1784,"Fully furnished 2BR Condo unit for rent in Aston, Two Serendra, Taguig","Fort Bonifacio, Taguig","80,000",2,2,85,,121.050318,14.540867
1785,"Spacious Fully Furnished 2BR unit with Balcony at Avida City Flex BGC, Taguig","Fort Bonifacio, Taguig","75,000",2,2,102,,121.050318,14.540867
1786,For Rent Fully Furnished 1Bedroom Condo unit in Park West Taguig,"Fort Bonifacio, Taguig","65,000",1,2,54,,121.0518,14.55795
1787,For Rent Semi Furnished 1BR unit in One Maridien BGC Taguig,"Fort Bonifacio, Taguig","65,000",1,1,65,,121.048118,14.5488356
1788,"3BR Condominium Unit for Rent at One Serendra, Palm Tower, BGC, Taguig","Fort Bonifacio, Taguig","185,000",3,3,180,,121.07036,14.5294
1789,FOR RENT: Fully Furnished One Bedroom Unit in One Maridien BGC Taguig,"Fort Bonifacio, Taguig","56,000",1,1,60,,121.048118,14.5488356
1790,"Studio Unit Fully Furnished For Rent in South Of Market Condominium, Taguig","Fort Bonifacio, Taguig","25,000",1,1,40,,121.050318,14.540867
1791,For Lease: Fully Furnished 1BR Condo Unit at Verve Residences in BGC Taguig City,"Fort Bonifacio, Taguig","75,000",1,1,67,,121.050318,14.540867
1792,"For Rent: Fully Furnished One Bedroom Unit in One Uptown Residences, Taguig","Fort Bonifacio, Taguig","35,000",1,1,33,,121.050904,14.5572563
1793,"2BR Condo for Rent in 8 Forbes Town Road, BGC - Bonifacio Global City, Taguig - RR308...","Fort Bonifacio, Taguig","120,000",2,3,114,,121.050318,14.540867
1794,"3BR Condo for Rent in Pacific Plaza Towers, BGC","Fort Bonifacio, Taguig","250,000",3,3,305,,121.0448992,14.5473424
1795,The Montane - BGC Taguig - Nice and Cozy 2 Bedroom Condominium,"Fort Bonifacio, Taguig","70,000",2,2,56,,121.050318,14.540867
1796,"For Rent: Fully Furnished One Bedroom (1BR) Unit in Bellagio Tower 3 BGC, Taguig","Fort Bonifacio, Taguig","50,000",1,1,61,,121.04157,14.5514843
1797,"3 Bedroom for rent Interior designed Unit in Verve Residences BGC, Taguig","Fort Bonifacio, Taguig","150,000",3,3,126,,121.051226,14.54795811
1798,"Beautiful 1 Bedroom for rent in One McKinley Place, Bonifacio Global City Taguig","Fort Bonifacio, Taguig","90,000",1,1,76,,121.050318,14.540867
1799,"For Rent: Php 100K/Month 2BR Condo in One Mckinley Place, BGC, Taguig City","Fort Bonifacio, Taguig","100,000",2,2,119,,121.045392,14.549526
1800,Fully Furnished 1 Bedroom Unit at Avida Towers BGC 9th Avenue,"Western Bicutan, Taguig","30,000",1,1,48,,121.036376,14.517219
1801,"Fully Furnished 1 Bedroom For Rent at Two Serendra Meranti, Taguig","Fort Bonifacio, Taguig","65,000",1,1,56,,121.0539224,14.54884675
1802,"Fully Furnished 1BR Condo Unit for Lease in Two Serendra Red Oak Tower, BGC Taguig","Fort Bonifacio, Taguig","50,000",1,1,41,,121.050318,14.540867
1803,"1 Bedroom Unit For Rent at Two Serendra, Meranti, Taguig City","Fort Bonifacio, Taguig","90,000",1,1,75,,121.0539224,14.54884675
1804,"1BR Condo Unit For Lease at Arya Residences Tower 1 in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","80,000",1,1,75,,121.050318,14.540867
1805,Fully Furnished Executive Studio in Forbeswood Heights Taguig,"Fort Bonifacio, Taguig","35,000",1,1,36,,121.050318,14.540867
1806,"For Rent: 3br Two Maridien, Bgc Taguig","Fort Bonifacio, Taguig","130,000",3,3,129,,121.05008,14.54844
1807,For Rent Fully Furnished 2BR Condo unit in Sapphire Residences,"Fort Bonifacio, Taguig","80,000",2,2,80,,121.0451116,14.55412322
1808,Fully Furnished 2-Bedroom Condo Unit for Rent at Bonifacio Ridge in BGC Taguig City,"Fort Bonifacio, Taguig","95,000",2,2,130,,121.050318,14.540867
1809,"2BR Condo for Rent in One Serendra, BGC - Bonifacio Global City, Taguig - RR1396881","Fort Bonifacio, Taguig","150,000",2,2,154,,121.050318,14.540867
1810,"Fully Furnished 1 Bedroom Condo Unit for Rent in Forbeswood Heights, BGC, Taguig","Fort Bonifacio, Taguig","35,000",1,1,48,,121.050318,14.540867
1811,Interiored 1BR Unit in Forbeswood Parklane with GREAT VIEW,"Fort Bonifacio, Taguig","38,000",1,1,37,,121.050318,14.540867
1812,"Trion Towers Furnished 1BR Unit for Rent, BGC","Fort Bonifacio, Taguig","40,000",1,1,46,,121.050318,14.540867
1813,BGC 2BR for Rent - Verve Tower 1,"Fort Bonifacio, Taguig","100,000",2,2,97,,121.051226,14.54795811
1814,"Huge ground floor 2 bedroom for rent in Belize Tower, Two Serendra, Taguig City","Fort Bonifacio, Taguig","130,000",2,3,155,,121.050318,14.540867
1815,"2 Bedroom Condo for rent in Sequoia Two Serendra, Taguig City","Fort Bonifacio, Taguig","95,000",2,2,88,,121.050318,14.540867
1816,"fairways tower ,1 bedroom condo with parking for rent, BGC , Taguig City","Fort Bonifacio, Taguig","40,000",1,1,53,,121.050318,14.540867
1817,"1 Bedroom Condominium For Rent in Avida Tower BGC Taguig, 35k per month","Fort Bonifacio, Taguig","35,000",1,1,38,,121.050318,14.540867
1818,2 bedroom in two serendra meranti for rent,"Fort Bonifacio, Taguig","80,000",2,2,66,,121.050318,14.540867
1819,2 bedrooms with Balcony with one Parking Slot in CRESCENT PARK Residences,"Fort Bonifacio, Taguig","85,000",2,,80,,121.050318,14.540867
1820,"2 Bedroom Condo FOR RENT - One Serendra, Mahogany Tower, BGC, Taguig","Fort Bonifacio, Taguig","120,000",2,2,144,,121.0499855,14.546318
1821,"3BR Condo for Rent in Rosewood Pointe, Ususan, Taguig - RR3047581","Ususan, Taguig","29,999",3,1,86,,121.065172,14.531149
1822,"For Rent: 1 Bedroom Unit Semi-Furnished in Avida Tower’s 34’th BGC, Taguig City","Fort Bonifacio, Taguig","28,000",1,1,36,,121.050318,14.540867
1823,"1 Bedroom Condominium For Rent at Uptown Parksuites, Taguig City","Fort Bonifacio, Taguig","40,000",1,1,37,,121.050318,14.540867
1824,For Lease Fully Furnished  8 Forbestown Road 1 Bedroom Unit in Taguig City,"Fort Bonifacio, Taguig","40,000",1,1,46,,121.050318,14.540867
1825,"1 Bedroom Condominium Loft Type Unit for rent in BGC, Taguig City","Fort Bonifacio, Taguig","35,000",1,1,80,,121.050318,14.540867
1826,"Studio Condo for Rent in One Maridien Tower, BGC - Bonifacio Global City, Taguig - RR...","Fort Bonifacio, Taguig","32,000",1,1,40,,121.050318,14.540867
1827,"For Rent: Three bedroom unit in Grand Hyatt Residences, Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","165,000",3,3,133,,121.0524273,14.5573955
1828,Good Deal One Maridien Fully Furnished 1BR Condo For Rent,"Fort Bonifacio, Taguig","50,000",1,1,60,,121.050318,14.540867
1829,"For Rent Fully Furnished 1 Bedroom Unit at Forbeswood Parklane, Taguig City","Fort Bonifacio, Taguig","45,000",1,1,77,,121.042606,14.5509795
1830,"Arya Residences Tower 1 1-Bedroom Unit with Parking for Rent, BGC","Fort Bonifacio, Taguig","70,000",1,1,65,,121.050318,14.540867
1831,"Condominium avida the montane, 1 bedroom for rent in Taguig Fort Bonifacio","Fort Bonifacio, Taguig","30,000",1,1,36,,121.050318,14.540867
1832,3 Bedroom Condo for rent in BGC,"Fort Bonifacio, Taguig","80,000",3,3,98,,121.050318,14.540867
1833,BGC One Serendra 2 Bedrooms for rent,"Fort Bonifacio, Taguig","140,000",2,3,140,,121.050318,14.540867
1834,"For Rent: 36 sqm 1 Bedroom Furnished Condo Unit in Verte Tower, BGC, Taguig","Fort Bonifacio, Taguig","25,000",1,1,37,,121.0514174,14.5551191
1835,"The Infinity 37 sqm Studio Unit for Rent in BGC, Taguig City","Fort Bonifacio, Taguig","25,000",1,1,37,,121.0513825,14.54674108
1836,"Newly Renovated 3 Bedroom for Rent at Penhurst Parkplace,Taguig City","Fort Bonifacio, Taguig","140,000",3,2,140,,121.043632,14.553602
1837,1 BR 1 Toilet Condo Near BGC Fully Furnished Paradise in a City,"Ususan, Taguig","16,000",1,1,47,,121.0661,14.53102
1838,Spacious Studio Unit @ Two Serendra Dolce Tower for Lease,"Fort Bonifacio, Taguig","35,000",1,1,46,,121.0539224,14.54884675
1839,The Venice Luxury Residences for rent,"McKinley Hill, Taguig","150,000",3,3,120,,121.0553,14.53712
1840,Minimalist Corner Studio Unit in Morgan Suites Executive Residences,"McKinley Hill, Taguig","20,000",1,1,23,,121.0553,14.53712
1841,"For Lease: 1 Bedroom Unit in Aston at Two Serendra, McKinley Parkway, BGC Taguig","Fort Bonifacio, Taguig","50,000",1,1,58,,121.0539224,14.54884675
1842,For Rent: Fully-furnished 1 Bedroom in The Florence McKinley Hill Taguig,"McKinley Hill, Taguig","30,000",1,1,45,,121.049391,14.533167
1843,1 Bedroom For Rent Beaufort Bonifacio Global City 1BR  BGC Fully Furnished,"Fort Bonifacio, Taguig","55,000",1,1,56,,121.045497,14.54639962
1844,"1 Bedroom Condo Unit For Rent in Tuscany Private Estate Mckinley Hill, Taguig","McKinley Hill, Taguig","40,000",1,1,72,,121.0553,14.53712
1845,Now Open For Rent: Semi-furnished 1 Bedroom Unit at Avida Towers Verte in Taguig,"Fort Bonifacio, Taguig","20,000",1,1,97,,121.0514174,14.5551191
1846,"Newly Turned Over 1 Bedroom Unit at Trion Tower 3 For Rent in BGC, Taguig City","Fort Bonifacio, Taguig","30,000",1,1,41,,121.0494,14.54595
1847,"For Rent Fully Furnished 1BR unit in Verve Residences, Taguig","Fort Bonifacio, Taguig","70,000",1,1,68,,121.051226,14.54795811
1848,"For Lease! Studio Unit in One Uptown Residence, BGC","Fort Bonifacio, Taguig","35,000",1,1,34,,121.050904,14.5572563
1849,1BR Condominium For Rent In One Serendra West Taguig,"Fort Bonifacio, Taguig","100,000",1,1,86,,121.0499855,14.546318
1850,"For rent 1 Bedroom Loft Condo Unit at Mckinley Park Residences BGC, Taguig","Fort Bonifacio, Taguig","25,000",1,1,38,,121.0632793,14.5139759
1851,4BR Penthouse Condo for Rent / Lease in Two Serendra Encino BGC Fort Taguig,"Fort Bonifacio, Taguig","150,000",4,3,150,,121.0539224,14.54884675
1852,"BGC Fully Furnished 1BR Condo for Rent at Venice Luxury Residences, Taguig City","McKinley Hill, Taguig","40,000",1,1,66,,121.04997232696,14.533007902483
